,Sentence,Label
2033," Most &apos;t touched carry-on bag fees , though ",0
2034, Spirit Airlines Inc,0
2035," started first carry-on fee three years ago , fellow discounter Allegiant Air later followed ",0
2036," The airline fee Hungary &apos;s Wizz Air , said airline consultant Jay Sorensen , closely tracks add-on fees ",0
2037, He estimated December 2011 report Spirit &apos;s carry-on fee brings $ 50 million year ,0
2038," Sorensen , former executive Midwest Airlines , flew Spirit recently wondered &apos;d find gate passengers encountered Spirit &apos;s unusual carry-on bag fee ",0
2039," &quot; The boarding process smoothest I seen airline career , &quot; said ",0
2040, I expecting see gnashing teeth fight breaking gate ,0
2041," The plane full , said , &quot; boarded lickety-split ",0
2042," &quot; Frontier also following Spirit &apos;s $ 2 charge coffee , tea , soda , juice ",0
2043," Frontier said passengers get soda juice keep whole , give coffee refills free ",0
2044, It still give away water ,0
2045, US Airways briefly tried charging beverages 2008 backed seven months later passengers complained major airline followed ,0
2046, Frontier &apos;s move charge carry-on fee passengers &apos;t buy direct airline latest effort steer customers toward website ,0
2047, Airlines pay online travel sellers Orbitz $ 10 $ 25 ticket sold ,0
2048, That given airlines incentive steer passengers buy directly instead going online travel agency ,0
2049," Frontier gone furthest area , though ",0
2050, In September began giving half many frequent flier miles customers bought online travel agency ,0
2051, On Wednesday slashed mileage award 25 percent miles trip ,0
2052," So , 1,000 mile Frontier trip purchased online travel agency would earn 250 miles ",0
2053, It also allows passengers choose seat advance buy directly Frontier website ,0
2054," Frontier loyal base customers home city Denver , business shrinking losing money ",0
2055," Revenue dropped 9 percent flying capacity shrank almost 13 percent first quarter , according financial results released Wednesday corporate parent Republic Airways Holdings Inc ",0
2056, Republic trying fix Frontier &apos;s finances part selling airline ,0
2057," US borders: &quot; Super tunnel &quot; drug smuggling discovered On border Mexico USA , investigators discovered shut &quot; super tunnel &quot; intended drug smuggling ",0
2058," As announced US Customs Authorities , pipe Tijuana San Diego , measuring 500 metres length , equipped electricity , railway track ventilation system ",0
2059," Three suspects detained relation discovery , eight tonnes marijuana almost 150 kilograms cocaine seized ",0
2060," According details provided , tunnel yet put use ",0
2061," &quot; These cartels stupid think dig radar , &quot; said US Attorney District Southern California , Laura Diffy , press conference held front warehouse San Diego , end tunnel discovered ",0
2062," Referring drug gangs , Duffy assured: &quot; If continue build attempt use tunnels , determined make big waste dirty money &quot; ",0
2063, Both US authorities Mexican security forces engaged ongoing battle drug cartels ,0
2064," Since 2006 , 77,000 people killed conjunction drug crime Mexico ",0
2065," Built experts Due elaborate configuration tunnel , investigators working assumption build architects engineers construction took around one year ",0
2066, The railway system equipped way electrically powered carts could used ,0
2067," On Mexican side , entrance located building located 80 metres border ",0
2068," According authorities , ladder runs 20 metres underground actual entrance tunnel ",0
2069, The tunnel cross-section measuring 1,0
2070,20 metres high 90 centimetres across ,0
2071, It would thus suitable assist illegal immigration USA ,0
2072, Two suspects detained conjunction cocaine find ,0
2073," The third , Mexican , detained due seizure marijuana ",0
2074," All three face maximum penalty life imprisonment , according authorities ",0
2075," Since 2006 , eight tunnels type discovered , press conference San Diego continued ",0
2076," However , first time cocaine found tunnel construction ",0
2077, Normally cocaine smuggled smaller quantities tunnels ,0
2078," This shows &quot; desperation &quot; drug gangs , whose traditional routes cut , said Bill Sherman DEA Drug Squad San Diego ",0
2079, They anything make USA ,0
2080," No specific details given regarding detained , reported least one Mexican They expect prison terms ten years ",0
2081, Dog-lovers victorious Once athletes Bitz dog-lovers association victorious Rally Obedience Tournament ,0
2082," Achim Scherrenbacher started things Kandel two dogs; bitch Sandy achieved 94 points Beginners class thus took fifth place , 15-month-old Marley took twelfth place 87 points ",0
2083," With dog Woody competing Class 1 competition , Susi Höpp subject critical scrutiny judge ",0
2084," Land Rover rally series announced The interior racing seats six-point harness belts , well intercom system ",0
2085," Options include upgraded brakes , service package providing access Bowler Works mechanics , logistic support , vehicle storage events ",0
2086," Drew Bowler , managing director Bowler Motorsport , said: &quot; Rally customers coming Bowler changed ",0
2087," &quot; They &apos;re experienced racers , people looking excitement adventure , achievable path towards world-class events ",0
2088," We &apos;re delighted offering path partnership Land Rover MSA , believe format offers new way experience different rally disciplines UK overseas , prepare entrants rigours realities Rally Raid ",0
2089, We &apos;ve really enjoyed developing Defender Challenge car - &apos;ll really fun championship ,0
2090," Additionally , Defender Challenge provide training test day February , well option compete desert events North Africa Middle East ",0
2091," Ben Greenman: The Tenth Anniversary New York Comedy Festival: The New Yorker One could argue New York City birthplace standup comedy America: nearly hundred years ago , vaudevillian Frank Fay , served master ceremonies Palace Theatre , Broadway , started telling jokes directly crowd , conversational manner ",0
2092," Fay &apos;s innovation extended years , recently New York Comedy Festival ",0
2093," Created overseen Caroline Hirsch , founder standup institution Carolines , festival celebrates tenth anniversary year , sixty shows small clubs large theatres ",0
2094," &quot; Most headliners appeared Carolines , went greater success , point &apos;re big play club , &quot; Hirsch said ",0
2095, We built festival way continuing work ,0
2096," This year &apos;s event includes appearances Wanda Sykes , Kathy Griffin , Bill Maher , well &quot; Stand Up Heroes , &quot; annual music-and-comedy benefit military veterans , Madison Square Garden , featuring , among others , Bruce Springsteen , Jon Stewart , Roger Waters , Bill Cosby ",0
2097," As festival expanded , world comedy ",0
2098," Several comedians participating year &apos;s festival came nontraditional channels , shows smaller networks , like Comedy Central , FX , Spike ",0
2099, Nick Kroll rose prominence deep-cable sitcom (FXX &apos;s gleefully raunchy fantasy-football-themed &quot; The League &quot;) Comedy Central sketch show ,0
2100," Jenny Slate cast member &quot; Saturday Night Live &quot; &quot; Parks Recreation , &quot; though best known viral video series &quot; Marcel Shell Shoes On ",0
2101," &quot; Both Kroll Slate , well young comedians distinctive voices (the surreally pessimistic Anthony Jeselnik , wry , racially focussed W",0
2102," Kamau Bell), products decentralized world American comedy ",0
2103, One festival &apos;s biggest draws interview: David Steinberg talking Larry David ,0
